date,date,symbol,signal,entry_price,stop_loss,take_profit,position_size
2025-01-24 19:00:00,2025-01-24 19:00:00,SPY,-1,,,,0.05
2025-01-24 19:05:00,2025-01-24 19:05:00,SPY,-1,,,,0.05
2025-01-24 19:10:00,2025-01-24 19:10:00,SPY,-1,,,,0.05
2025-01-24 19:15:00,2025-01-24 19:15:00,SPY,-1,,,,0.05
2025-01-24 19:20:00,2025-01-24 19:20:00,SPY,-1,,,,0.05
2025-01-27 14:30:00,2025-01-27 14:30:00,SPY,-1,,,,0.05
2025-01-27 14:35:00,2025-01-27 14:35:00,SPY,-1,,,,0.05
2025-01-27 14:40:00,2025-01-27 14:40:00,SPY,-1,,,,0.05
2025-01-27 14:45:00,2025-01-27 14:45:00,SPY,-1,,,,0.05
2025-01-27 14:50:00,2025-01-27 14:50:00,SPY,-1,,,,0.05
2025-01-27 14:55:00,2025-01-27 14:55:00,SPY,-1,,,,0.05
2025-01-27 15:00:00,2025-01-27 15:00:00,SPY,-1,,,,0.05
2025-01-27 15:05:00,2025-01-27 15:05:00,SPY,-1,,,,0.05
2025-01-27 15:10:00,2025-01-27 15:10:00,SPY,-1,,,,0.05
2025-01-27 16:20:00,2025-01-27 16:20:00,SPY,-1,,,,0.05
2025-01-27 16:25:00,2025-01-27 16:25:00,SPY,-1,,,,0.05
2025-01-27 16:30:00,2025-01-27 16:30:00,SPY,-1,,,,0.05
2025-01-27 16:35:00,2025-01-27 16:35:00,SPY,-1,,,,0.05
2025-01-28 19:00:00,2025-01-28 19:00:00,SPY,-1,,,,0.05
2025-01-28 19:05:00,2025-01-28 19:05:00,SPY,-1,,,,0.05
2025-01-29 14:45:00,2025-01-29 14:45:00,SPY,-1,,,,0.05
2025-01-29 18:00:00,2025-01-29 18:00:00,SPY,-1,,,,0.05
2025-01-29 19:10:00,2025-01-29 19:10:00,SPY,-1,,,,0.05
2025-01-29 19:15:00,2025-01-29 19:15:00,SPY,-1,,,,0.05
2025-01-29 19:25:00,2025-01-29 19:25:00,SPY,-1,,,,0.05
2025-01-30 15:30:00,2025-01-30 15:30:00,SPY,-1,,,,0.05
2025-01-30 17:35:00,2025-01-30 17:35:00,SPY,-1,,,,0.05
2025-01-30 17:40:00,2025-01-30 17:40:00,SPY,-1,,,,0.05
2025-01-31 16:45:00,2025-01-31 16:45:00,SPY,-1,,,,0.05
2025-01-31 16:50:00,2025-01-31 16:50:00,SPY,-1,,,,0.05
2025-01-31 16:55:00,2025-01-31 16:55:00,SPY,-1,,,,0.05
2025-01-31 17:00:00,2025-01-31 17:00:00,SPY,-1,,,,0.05
2025-01-31 17:05:00,2025-01-31 17:05:00,SPY,-1,,,,0.05
2025-01-31 18:10:00,2025-01-31 18:10:00,SPY,-1,,,,0.05
2025-01-31 18:15:00,2025-01-31 18:15:00,SPY,-1,,,,0.05
2025-01-31 18:20:00,2025-01-31 18:20:00,SPY,-1,,,,0.05
2025-01-31 18:25:00,2025-01-31 18:25:00,SPY,-1,,,,0.05
2025-01-31 18:30:00,2025-01-31 18:30:00,SPY,-1,,,,0.05
2025-01-31 18:35:00,2025-01-31 18:35:00,SPY,-1,,,,0.05
2025-01-31 18:40:00,2025-01-31 18:40:00,SPY,-1,,,,0.05
2025-01-31 18:45:00,2025-01-31 18:45:00,SPY,-1,,,,0.05
2025-01-31 18:50:00,2025-01-31 18:50:00,SPY,-1,,,,0.05
2025-01-31 18:55:00,2025-01-31 18:55:00,SPY,-1,,,,0.05
2025-01-31 19:00:00,2025-01-31 19:00:00,SPY,-1,,,,0.05
2025-01-31 19:05:00,2025-01-31 19:05:00,SPY,-1,,,,0.05
2025-01-31 20:05:00,2025-01-31 20:05:00,SPY,-1,,,,0.05
2025-01-31 20:35:00,2025-01-31 20:35:00,SPY,-1,,,,0.05
2025-01-31 20:40:00,2025-01-31 20:40:00,SPY,-1,,,,0.05
2025-02-03 14:30:00,2025-02-03 14:30:00,SPY,-1,,,,0.05
2025-02-03 14:35:00,2025-02-03 14:35:00,SPY,-1,,,,0.05
2025-02-03 14:40:00,2025-02-03 14:40:00,SPY,-1,,,,0.05
2025-02-03 14:45:00,2025-02-03 14:45:00,SPY,-1,,,,0.05
2025-02-03 14:50:00,2025-02-03 14:50:00,SPY,-1,,,,0.05
2025-02-03 14:55:00,2025-02-03 14:55:00,SPY,-1,,,,0.05
2025-02-03 15:00:00,2025-02-03 15:00:00,SPY,-1,,,,0.05
2025-02-03 15:05:00,2025-02-03 15:05:00,SPY,-1,,,,0.05
2025-02-03 15:10:00,2025-02-03 15:10:00,SPY,-1,,,,0.05
2025-02-03 15:15:00,2025-02-03 15:15:00,SPY,-1,,,,0.05
2025-02-04 14:30:00,2025-02-04 14:30:00,SPY,-1,,,,0.05
2025-02-05 15:00:00,2025-02-05 15:00:00,SPY,-1,,,,0.05
2025-02-05 19:50:00,2025-02-05 19:50:00,SPY,-1,,,,0.05
2025-02-06 19:25:00,2025-02-06 19:25:00,SPY,-1,,,,0.05
2025-02-06 19:30:00,2025-02-06 19:30:00,SPY,-1,,,,0.05
2025-02-06 19:40:00,2025-02-06 19:40:00,SPY,-1,,,,0.05
2025-02-07 15:50:00,2025-02-07 15:50:00,SPY,-1,,,,0.05
2025-02-07 17:00:00,2025-02-07 17:00:00,SPY,-1,,,,0.05
2025-02-07 19:05:00,2025-02-07 19:05:00,SPY,-1,,,,0.05
2025-02-07 19:10:00,2025-02-07 19:10:00,SPY,-1,,,,0.05
2025-02-07 19:15:00,2025-02-07 19:15:00,SPY,-1,,,,0.05
2025-02-07 19:20:00,2025-02-07 19:20:00,SPY,-1,,,,0.05
2025-02-07 19:25:00,2025-02-07 19:25:00,SPY,-1,,,,0.05
2025-02-07 20:25:00,2025-02-07 20:25:00,SPY,-1,,,,0.05
2025-02-10 16:35:00,2025-02-10 16:35:00,SPY,-1,,,,0.05
2025-02-10 16:45:00,2025-02-10 16:45:00,SPY,-1,,,,0.05
2025-02-11 14:30:00,2025-02-11 14:30:00,SPY,-1,,,,0.05
2025-02-11 14:35:00,2025-02-11 14:35:00,SPY,-1,,,,0.05
2025-02-11 14:40:00,2025-02-11 14:40:00,SPY,-1,,,,0.05
2025-02-11 14:45:00,2025-02-11 14:45:00,SPY,-1,,,,0.05
2025-02-11 14:55:00,2025-02-11 14:55:00,SPY,-1,,,,0.05
2025-02-11 15:00:00,2025-02-11 15:00:00,SPY,-1,,,,0.05
2025-02-11 15:10:00,2025-02-11 15:10:00,SPY,-1,,,,0.05
2025-02-11 17:00:00,2025-02-11 17:00:00,SPY,-1,,,,0.05
2025-02-11 17:05:00,2025-02-11 17:05:00,SPY,-1,,,,0.05
2025-02-11 17:10:00,2025-02-11 17:10:00,SPY,-1,,,,0.05
2025-02-11 18:10:00,2025-02-11 18:10:00,SPY,-1,,,,0.05
2025-02-12 15:00:00,2025-02-12 15:00:00,SPY,-1,,,,0.05
2025-02-12 15:10:00,2025-02-12 15:10:00,SPY,-1,,,,0.05
2025-02-12 18:40:00,2025-02-12 18:40:00,SPY,-1,,,,0.05
2025-02-12 18:45:00,2025-02-12 18:45:00,SPY,-1,,,,0.05
2025-02-14 17:35:00,2025-02-14 17:35:00,SPY,-1,,,,0.05
2025-02-14 17:40:00,2025-02-14 17:40:00,SPY,-1,,,,0.05
2025-02-18 18:35:00,2025-02-18 18:35:00,SPY,-1,,,,0.05
2025-02-18 18:40:00,2025-02-18 18:40:00,SPY,-1,,,,0.05
2025-02-18 18:45:00,2025-02-18 18:45:00,SPY,-1,,,,0.05
2025-02-18 19:05:00,2025-02-18 19:05:00,SPY,-1,,,,0.05
2025-02-18 19:10:00,2025-02-18 19:10:00,SPY,-1,,,,0.05
2025-02-18 19:15:00,2025-02-18 19:15:00,SPY,-1,,,,0.05
2025-02-20 14:45:00,2025-02-20 14:45:00,SPY,-1,,,,0.05
2025-02-20 14:50:00,2025-02-20 14:50:00,SPY,-1,,,,0.05
2025-02-20 14:55:00,2025-02-20 14:55:00,SPY,-1,,,,0.05
2025-02-20 15:00:00,2025-02-20 15:00:00,SPY,-1,,,,0.05
2025-02-20 15:05:00,2025-02-20 15:05:00,SPY,-1,,,,0.05
2025-02-20 15:10:00,2025-02-20 15:10:00,SPY,-1,,,,0.05
2025-02-20 15:20:00,2025-02-20 15:20:00,SPY,-1,,,,0.05
2025-02-20 16:00:00,2025-02-20 16:00:00,SPY,-1,,,,0.05
2025-02-21 14:55:00,2025-02-21 14:55:00,SPY,-1,,,,0.05
2025-02-21 15:00:00,2025-02-21 15:00:00,SPY,-1,,,,0.05
2025-02-21 15:05:00,2025-02-21 15:05:00,SPY,-1,,,,0.05
2025-02-21 15:10:00,2025-02-21 15:10:00,SPY,-1,,,,0.05
2025-02-21 15:15:00,2025-02-21 15:15:00,SPY,-1,,,,0.05
2025-02-21 15:20:00,2025-02-21 15:20:00,SPY,-1,,,,0.05
2025-02-21 15:25:00,2025-02-21 15:25:00,SPY,-1,,,,0.05
2025-02-21 15:30:00,2025-02-21 15:30:00,SPY,-1,,,,0.05
2025-02-21 15:35:00,2025-02-21 15:35:00,SPY,-1,,,,0.05
2025-02-21 15:40:00,2025-02-21 15:40:00,SPY,-1,,,,0.05
2025-02-21 15:50:00,2025-02-21 15:50:00,SPY,-1,,,,0.05
2025-02-21 17:20:00,2025-02-21 17:20:00,SPY,-1,,,,0.05
2025-02-21 17:30:00,2025-02-21 17:30:00,SPY,-1,,,,0.05
2025-02-21 17:35:00,2025-02-21 17:35:00,SPY,-1,,,,0.05
2025-02-21 17:40:00,2025-02-21 17:40:00,SPY,-1,,,,0.05
2025-02-21 17:45:00,2025-02-21 17:45:00,SPY,-1,,,,0.05
2025-02-21 17:50:00,2025-02-21 17:50:00,SPY,-1,,,,0.05
2025-02-21 17:55:00,2025-02-21 17:55:00,SPY,-1,,,,0.05
2025-02-21 18:00:00,2025-02-21 18:00:00,SPY,-1,,,,0.05
2025-02-21 18:05:00,2025-02-21 18:05:00,SPY,-1,,,,0.05
2025-02-21 18:10:00,2025-02-21 18:10:00,SPY,-1,,,,0.05
2025-02-21 18:15:00,2025-02-21 18:15:00,SPY,-1,,,,0.05
2025-02-21 18:20:00,2025-02-21 18:20:00,SPY,-1,,,,0.05
2025-02-21 18:25:00,2025-02-21 18:25:00,SPY,-1,,,,0.05
2025-02-21 18:30:00,2025-02-21 18:30:00,SPY,-1,,,,0.05
2025-02-21 18:35:00,2025-02-21 18:35:00,SPY,-1,,,,0.05
2025-02-21 18:40:00,2025-02-21 18:40:00,SPY,-1,,,,0.05
2025-02-21 18:45:00,2025-02-21 18:45:00,SPY,-1,,,,0.05
2025-02-21 19:00:00,2025-02-21 19:00:00,SPY,-1,,,,0.05
2025-02-21 19:35:00,2025-02-21 19:35:00,SPY,-1,,,,0.05
2025-02-21 19:55:00,2025-02-21 19:55:00,SPY,-1,,,,0.05
2025-02-24 15:15:00,2025-02-24 15:15:00,SPY,-1,,,,0.05
2025-02-24 19:45:00,2025-02-24 19:45:00,SPY,-1,,,,0.05
2025-02-24 20:15:00,2025-02-24 20:15:00,SPY,-1,,,,0.05
2025-02-24 20:20:00,2025-02-24 20:20:00,SPY,-1,,,,0.05
2025-02-24 20:25:00,2025-02-24 20:25:00,SPY,-1,,,,0.05
2025-02-24 20:50:00,2025-02-24 20:50:00,SPY,-1,,,,0.05
2025-02-24 20:55:00,2025-02-24 20:55:00,SPY,-1,,,,0.05
2025-02-25 14:30:00,2025-02-25 14:30:00,SPY,-1,,,,0.05
2025-02-25 14:40:00,2025-02-25 14:40:00,SPY,-1,,,,0.05
2025-02-25 14:45:00,2025-02-25 14:45:00,SPY,-1,,,,0.05
2025-02-25 14:50:00,2025-02-25 14:50:00,SPY,-1,,,,0.05
2025-02-25 14:55:00,2025-02-25 14:55:00,SPY,-1,,,,0.05
2025-02-25 15:00:00,2025-02-25 15:00:00,SPY,-1,,,,0.05
2025-02-25 15:05:00,2025-02-25 15:05:00,SPY,-1,,,,0.05
2025-02-25 15:10:00,2025-02-25 15:10:00,SPY,-1,,,,0.05
2025-02-25 15:15:00,2025-02-25 15:15:00,SPY,-1,,,,0.05
2025-02-25 15:20:00,2025-02-25 15:20:00,SPY,-1,,,,0.05
2025-02-25 15:25:00,2025-02-25 15:25:00,SPY,-1,,,,0.05
2025-02-25 15:30:00,2025-02-25 15:30:00,SPY,-1,,,,0.05
2025-02-25 19:20:00,2025-02-25 19:20:00,SPY,-1,,,,0.05
2025-02-25 19:25:00,2025-02-25 19:25:00,SPY,-1,,,,0.05
2025-02-26 17:50:00,2025-02-26 17:50:00,SPY,-1,,,,0.05
2025-02-26 17:55:00,2025-02-26 17:55:00,SPY,-1,,,,0.05
2025-02-26 18:00:00,2025-02-26 18:00:00,SPY,-1,,,,0.05
2025-02-26 18:05:00,2025-02-26 18:05:00,SPY,-1,,,,0.05
2025-02-26 18:10:00,2025-02-26 18:10:00,SPY,-1,,,,0.05
2025-02-26 18:15:00,2025-02-26 18:15:00,SPY,-1,,,,0.05
2025-02-26 18:20:00,2025-02-26 18:20:00,SPY,-1,,,,0.05
2025-02-26 18:25:00,2025-02-26 18:25:00,SPY,-1,,,,0.05
2025-02-26 18:30:00,2025-02-26 18:30:00,SPY,-1,,,,0.05
2025-02-26 18:35:00,2025-02-26 18:35:00,SPY,-1,,,,0.05
2025-02-26 18:40:00,2025-02-26 18:40:00,SPY,-1,,,,0.05
2025-02-26 18:45:00,2025-02-26 18:45:00,SPY,-1,,,,0.05
2025-02-26 18:50:00,2025-02-26 18:50:00,SPY,-1,,,,0.05
2025-02-26 18:55:00,2025-02-26 18:55:00,SPY,-1,,,,0.05
2025-02-26 19:00:00,2025-02-26 19:00:00,SPY,-1,,,,0.05
2025-02-26 19:05:00,2025-02-26 19:05:00,SPY,-1,,,,0.05
2025-02-27 17:15:00,2025-02-27 17:15:00,SPY,-1,,,,0.05
2025-02-27 19:05:00,2025-02-27 19:05:00,SPY,-1,,,,0.05
2025-02-27 19:10:00,2025-02-27 19:10:00,SPY,-1,,,,0.05
2025-02-27 19:15:00,2025-02-27 19:15:00,SPY,-1,,,,0.05
2025-02-27 19:20:00,2025-02-27 19:20:00,SPY,-1,,,,0.05
2025-02-27 19:25:00,2025-02-27 19:25:00,SPY,-1,,,,0.05
2025-02-27 19:30:00,2025-02-27 19:30:00,SPY,-1,,,,0.05
2025-02-27 19:35:00,2025-02-27 19:35:00,SPY,-1,,,,0.05
2025-02-27 19:40:00,2025-02-27 19:40:00,SPY,-1,,,,0.05
2025-02-27 19:45:00,2025-02-27 19:45:00,SPY,-1,,,,0.05
2025-02-27 19:50:00,2025-02-27 19:50:00,SPY,-1,,,,0.05
2025-02-27 19:55:00,2025-02-27 19:55:00,SPY,-1,,,,0.05
2025-02-27 20:00:00,2025-02-27 20:00:00,SPY,-1,,,,0.05
2025-02-27 20:05:00,2025-02-27 20:05:00,SPY,-1,,,,0.05
2025-02-27 20:10:00,2025-02-27 20:10:00,SPY,-1,,,,0.05
2025-02-27 20:15:00,2025-02-27 20:15:00,SPY,-1,,,,0.05
2025-02-27 20:20:00,2025-02-27 20:20:00,SPY,-1,,,,0.05
2025-02-27 20:25:00,2025-02-27 20:25:00,SPY,-1,,,,0.05
2025-02-27 20:35:00,2025-02-27 20:35:00,SPY,-1,,,,0.05
2025-02-27 20:40:00,2025-02-27 20:40:00,SPY,-1,,,,0.05
2025-02-28 14:30:00,2025-02-28 14:30:00,SPY,-1,,,,0.05
2025-02-28 17:55:00,2025-02-28 17:55:00,SPY,-1,,,,0.05
2025-02-28 18:00:00,2025-02-28 18:00:00,SPY,-1,,,,0.05
2025-02-28 18:05:00,2025-02-28 18:05:00,SPY,-1,,,,0.05
2025-02-28 18:10:00,2025-02-28 18:10:00,SPY,-1,,,,0.05
2025-02-28 18:15:00,2025-02-28 18:15:00,SPY,-1,,,,0.05
2025-02-28 18:20:00,2025-02-28 18:20:00,SPY,-1,,,,0.05
2025-03-03 17:55:00,2025-03-03 17:55:00,SPY,-1,,,,0.05
2025-03-03 18:00:00,2025-03-03 18:00:00,SPY,-1,,,,0.05
2025-03-03 18:05:00,2025-03-03 18:05:00,SPY,-1,,,,0.05
2025-03-03 18:10:00,2025-03-03 18:10:00,SPY,-1,,,,0.05
2025-03-03 18:15:00,2025-03-03 18:15:00,SPY,-1,,,,0.05
2025-03-03 18:20:00,2025-03-03 18:20:00,SPY,-1,,,,0.05
2025-03-03 18:25:00,2025-03-03 18:25:00,SPY,-1,,,,0.05
2025-03-03 18:30:00,2025-03-03 18:30:00,SPY,-1,,,,0.05
2025-03-03 18:35:00,2025-03-03 18:35:00,SPY,-1,,,,0.05
2025-03-03 18:40:00,2025-03-03 18:40:00,SPY,-1,,,,0.05
2025-03-03 20:05:00,2025-03-03 20:05:00,SPY,-1,,,,0.05
2025-03-03 20:10:00,2025-03-03 20:10:00,SPY,-1,,,,0.05
2025-03-03 20:15:00,2025-03-03 20:15:00,SPY,-1,,,,0.05
2025-03-03 20:20:00,2025-03-03 20:20:00,SPY,-1,,,,0.05
2025-03-03 20:25:00,2025-03-03 20:25:00,SPY,-1,,,,0.05
2025-03-03 20:30:00,2025-03-03 20:30:00,SPY,-1,,,,0.05
2025-03-03 20:35:00,2025-03-03 20:35:00,SPY,-1,,,,0.05
2025-03-03 20:40:00,2025-03-03 20:40:00,SPY,-1,,,,0.05
2025-03-04 15:00:00,2025-03-04 15:00:00,SPY,-1,,,,0.05
2025-03-04 15:05:00,2025-03-04 15:05:00,SPY,-1,,,,0.05
2025-03-04 15:10:00,2025-03-04 15:10:00,SPY,-1,,,,0.05
2025-03-04 15:15:00,2025-03-04 15:15:00,SPY,-1,,,,0.05
2025-03-04 15:20:00,2025-03-04 15:20:00,SPY,-1,,,,0.05
2025-03-04 15:25:00,2025-03-04 15:25:00,SPY,-1,,,,0.05
2025-03-05 16:20:00,2025-03-05 16:20:00,SPY,-1,,,,0.05
2025-03-05 16:25:00,2025-03-05 16:25:00,SPY,-1,,,,0.05
2025-03-05 16:30:00,2025-03-05 16:30:00,SPY,-1,,,,0.05
2025-03-05 16:35:00,2025-03-05 16:35:00,SPY,-1,,,,0.05
2025-03-05 16:40:00,2025-03-05 16:40:00,SPY,-1,,,,0.05
2025-03-06 14:40:00,2025-03-06 14:40:00,SPY,-1,,,,0.05
2025-03-06 14:45:00,2025-03-06 14:45:00,SPY,-1,,,,0.05
2025-03-06 14:50:00,2025-03-06 14:50:00,SPY,-1,,,,0.05
2025-03-06 14:55:00,2025-03-06 14:55:00,SPY,-1,,,,0.05
2025-03-06 16:50:00,2025-03-06 16:50:00,SPY,-1,,,,0.05
2025-03-06 16:55:00,2025-03-06 16:55:00,SPY,-1,,,,0.05
2025-03-06 17:00:00,2025-03-06 17:00:00,SPY,-1,,,,0.05
2025-03-06 17:05:00,2025-03-06 17:05:00,SPY,-1,,,,0.05
2025-03-06 17:10:00,2025-03-06 17:10:00,SPY,-1,,,,0.05
2025-03-06 17:15:00,2025-03-06 17:15:00,SPY,-1,,,,0.05
2025-03-06 17:20:00,2025-03-06 17:20:00,SPY,-1,,,,0.05
2025-03-06 17:25:00,2025-03-06 17:25:00,SPY,-1,,,,0.05
2025-03-06 17:30:00,2025-03-06 17:30:00,SPY,-1,,,,0.05
2025-03-06 17:35:00,2025-03-06 17:35:00,SPY,-1,,,,0.05
2025-03-06 19:00:00,2025-03-06 19:00:00,SPY,-1,,,,0.05
2025-03-07 15:30:00,2025-03-07 15:30:00,SPY,-1,,,,0.05
2025-03-07 15:35:00,2025-03-07 15:35:00,SPY,-1,,,,0.05
2025-03-07 16:30:00,2025-03-07 16:30:00,SPY,-1,,,,0.05
2025-03-07 16:35:00,2025-03-07 16:35:00,SPY,-1,,,,0.05
2025-03-07 16:40:00,2025-03-07 16:40:00,SPY,-1,,,,0.05
2025-03-07 16:45:00,2025-03-07 16:45:00,SPY,-1,,,,0.05
2025-03-07 16:50:00,2025-03-07 16:50:00,SPY,-1,,,,0.05
2025-03-07 16:55:00,2025-03-07 16:55:00,SPY,-1,,,,0.05
2025-03-07 17:05:00,2025-03-07 17:05:00,SPY,-1,,,,0.05
2025-03-10 13:30:00,2025-03-10 13:30:00,SPY,-1,,,,0.05
2025-03-10 18:05:00,2025-03-10 18:05:00,SPY,-1,,,,0.05
2025-03-10 18:35:00,2025-03-10 18:35:00,SPY,-1,,,,0.05
2025-03-10 18:40:00,2025-03-10 18:40:00,SPY,-1,,,,0.05
2025-03-10 18:45:00,2025-03-10 18:45:00,SPY,-1,,,,0.05
2025-03-10 18:50:00,2025-03-10 18:50:00,SPY,-1,,,,0.05
2025-03-10 18:55:00,2025-03-10 18:55:00,SPY,-1,,,,0.05
2025-03-10 19:00:00,2025-03-10 19:00:00,SPY,-1,,,,0.05
2025-03-10 19:05:00,2025-03-10 19:05:00,SPY,-1,,,,0.05
2025-03-11 16:25:00,2025-03-11 16:25:00,SPY,-1,,,,0.05
2025-03-11 17:05:00,2025-03-11 17:05:00,SPY,-1,,,,0.05
2025-03-11 17:10:00,2025-03-11 17:10:00,SPY,-1,,,,0.05
2025-03-11 17:15:00,2025-03-11 17:15:00,SPY,-1,,,,0.05
2025-03-11 17:20:00,2025-03-11 17:20:00,SPY,-1,,,,0.05
2025-03-11 17:25:00,2025-03-11 17:25:00,SPY,-1,,,,0.05
2025-03-11 17:30:00,2025-03-11 17:30:00,SPY,-1,,,,0.05
2025-03-12 14:15:00,2025-03-12 14:15:00,SPY,-1,,,,0.05
2025-03-12 14:20:00,2025-03-12 14:20:00,SPY,-1,,,,0.05
2025-03-12 14:40:00,2025-03-12 14:40:00,SPY,-1,,,,0.05
2025-03-12 14:45:00,2025-03-12 14:45:00,SPY,-1,,,,0.05
2025-03-12 14:55:00,2025-03-12 14:55:00,SPY,-1,,,,0.05
2025-03-12 15:00:00,2025-03-12 15:00:00,SPY,-1,,,,0.05
2025-03-12 15:05:00,2025-03-12 15:05:00,SPY,-1,,,,0.05
2025-03-12 15:10:00,2025-03-12 15:10:00,SPY,-1,,,,0.05
2025-03-13 13:50:00,2025-03-13 13:50:00,SPY,-1,,,,0.05
2025-03-13 13:55:00,2025-03-13 13:55:00,SPY,-1,,,,0.05
2025-03-13 14:00:00,2025-03-13 14:00:00,SPY,-1,,,,0.05
2025-03-13 14:05:00,2025-03-13 14:05:00,SPY,-1,,,,0.05
2025-03-17 14:55:00,2025-03-17 14:55:00,SPY,-1,,,,0.05
2025-03-18 13:50:00,2025-03-18 13:50:00,SPY,-1,,,,0.05
2025-03-18 13:55:00,2025-03-18 13:55:00,SPY,-1,,,,0.05
2025-03-18 14:00:00,2025-03-18 14:00:00,SPY,-1,,,,0.05
2025-03-18 14:05:00,2025-03-18 14:05:00,SPY,-1,,,,0.05
2025-03-18 14:10:00,2025-03-18 14:10:00,SPY,-1,,,,0.05
2025-03-18 14:15:00,2025-03-18 14:15:00,SPY,-1,,,,0.05
2025-03-19 17:45:00,2025-03-19 17:45:00,SPY,-1,,,,0.05
2025-03-20 15:25:00,2025-03-20 15:25:00,SPY,-1,,,,0.05
2025-03-20 15:30:00,2025-03-20 15:30:00,SPY,-1,,,,0.05
2025-03-20 16:25:00,2025-03-20 16:25:00,SPY,-1,,,,0.05
2025-03-20 16:30:00,2025-03-20 16:30:00,SPY,-1,,,,0.05
2025-03-20 16:35:00,2025-03-20 16:35:00,SPY,-1,,,,0.05
2025-03-20 16:40:00,2025-03-20 16:40:00,SPY,-1,,,,0.05
2025-03-20 16:45:00,2025-03-20 16:45:00,SPY,-1,,,,0.05
2025-03-21 15:40:00,2025-03-21 15:40:00,SPY,-1,,,,0.05
2025-03-21 15:45:00,2025-03-21 15:45:00,SPY,-1,,,,0.05
2025-03-21 15:50:00,2025-03-21 15:50:00,SPY,-1,,,,0.05
2025-03-21 19:25:00,2025-03-21 19:25:00,SPY,-1,,,,0.05
2025-03-24 17:05:00,2025-03-24 17:05:00,SPY,-1,,,,0.05
2025-03-24 17:15:00,2025-03-24 17:15:00,SPY,-1,,,,0.05
2025-03-24 18:20:00,2025-03-24 18:20:00,SPY,-1,,,,0.05
2025-03-25 15:45:00,2025-03-25 15:45:00,SPY,-1,,,,0.05
2025-03-25 15:50:00,2025-03-25 15:50:00,SPY,-1,,,,0.05
2025-03-25 15:55:00,2025-03-25 15:55:00,SPY,-1,,,,0.05
2025-03-25 16:00:00,2025-03-25 16:00:00,SPY,-1,,,,0.05
2025-03-25 16:05:00,2025-03-25 16:05:00,SPY,-1,,,,0.05
2025-03-25 16:10:00,2025-03-25 16:10:00,SPY,-1,,,,0.05
2025-03-25 16:15:00,2025-03-25 16:15:00,SPY,-1,,,,0.05
2025-03-25 16:25:00,2025-03-25 16:25:00,SPY,-1,,,,0.05
2025-03-25 18:55:00,2025-03-25 18:55:00,SPY,-1,,,,0.05
2025-03-26 15:35:00,2025-03-26 15:35:00,SPY,-1,,,,0.05
2025-03-26 15:40:00,2025-03-26 15:40:00,SPY,-1,,,,0.05
2025-03-26 15:45:00,2025-03-26 15:45:00,SPY,-1,,,,0.05
2025-03-26 15:50:00,2025-03-26 15:50:00,SPY,-1,,,,0.05
2025-03-26 15:55:00,2025-03-26 15:55:00,SPY,-1,,,,0.05
2025-03-26 16:00:00,2025-03-26 16:00:00,SPY,-1,,,,0.05
2025-03-26 16:05:00,2025-03-26 16:05:00,SPY,-1,,,,0.05
2025-03-26 16:10:00,2025-03-26 16:10:00,SPY,-1,,,,0.05
2025-03-26 16:15:00,2025-03-26 16:15:00,SPY,-1,,,,0.05
2025-03-26 16:20:00,2025-03-26 16:20:00,SPY,-1,,,,0.05
2025-03-26 17:30:00,2025-03-26 17:30:00,SPY,-1,,,,0.05
2025-03-26 17:35:00,2025-03-26 17:35:00,SPY,-1,,,,0.05
2025-03-26 17:50:00,2025-03-26 17:50:00,SPY,-1,,,,0.05
2025-03-26 17:55:00,2025-03-26 17:55:00,SPY,-1,,,,0.05
2025-03-27 15:40:00,2025-03-27 15:40:00,SPY,-1,,,,0.05
2025-03-27 15:45:00,2025-03-27 15:45:00,SPY,-1,,,,0.05
2025-03-27 15:55:00,2025-03-27 15:55:00,SPY,-1,,,,0.05
2025-03-27 16:00:00,2025-03-27 16:00:00,SPY,-1,,,,0.05
2025-03-27 16:55:00,2025-03-27 16:55:00,SPY,-1,,,,0.05
2025-03-27 17:00:00,2025-03-27 17:00:00,SPY,-1,,,,0.05
2025-03-28 13:55:00,2025-03-28 13:55:00,SPY,-1,,,,0.05
2025-03-28 14:00:00,2025-03-28 14:00:00,SPY,-1,,,,0.05
2025-03-28 14:05:00,2025-03-28 14:05:00,SPY,-1,,,,0.05
2025-03-28 14:10:00,2025-03-28 14:10:00,SPY,-1,,,,0.05
2025-03-28 14:15:00,2025-03-28 14:15:00,SPY,-1,,,,0.05
2025-03-28 14:20:00,2025-03-28 14:20:00,SPY,-1,,,,0.05
2025-03-28 14:25:00,2025-03-28 14:25:00,SPY,-1,,,,0.05
2025-03-28 14:30:00,2025-03-28 14:30:00,SPY,-1,,,,0.05
2025-03-28 14:35:00,2025-03-28 14:35:00,SPY,-1,,,,0.05
2025-03-28 14:40:00,2025-03-28 14:40:00,SPY,-1,,,,0.05
2025-03-28 14:45:00,2025-03-28 14:45:00,SPY,-1,,,,0.05
2025-03-28 14:50:00,2025-03-28 14:50:00,SPY,-1,,,,0.05
2025-03-28 14:55:00,2025-03-28 14:55:00,SPY,-1,,,,0.05
2025-03-28 15:00:00,2025-03-28 15:00:00,SPY,-1,,,,0.05
2025-03-28 16:15:00,2025-03-28 16:15:00,SPY,-1,,,,0.05
2025-03-28 16:20:00,2025-03-28 16:20:00,SPY,-1,,,,0.05
2025-03-28 16:25:00,2025-03-28 16:25:00,SPY,-1,,,,0.05
